GEOID,Turnout_Rate,NAME,Male_Pop,Female_Pop,Total_Ethnicity,White_Non_Hispanic,Black_African_American,Asian,Hispanic_Latino,Other_race,Total_Commuters,Drove_Alone_to_Work,Public_Transportation_Users,Worked_From_Home,Total_Education_Population,High_School_Graduate,Bachelors_Degree,Graduate_Professional_Degree,Median_Household_Income,Total_Employed,Total_Unemployed
24031705400,0.616389549,Census Tract 7054; Montgomery County; Maryland,1085,1001,258,151,55,0,0,0,1386,606,147,40,2010,42,546,265,250001,1388,52
24031705501,0.599060298,Census Tract 7055.01; Montgomery County; Maryland,843,578,630,223,53,0,0,0,1427,548,443,25,1684,59,521,276,134714,1430,59
24031705502,0.58968059,Census Tract 7055.02; Montgomery County; Maryland,1384,1130,774,296,31,0,0,0,1812,770,196,50,2971,99,922,361,201705,1820,73
24031705601,0.637554585,Census Tract 7056.01; Montgomery County; Maryland,987,799,436,103,12,0,0,0,1726,688,222,63,1986,44,664,203,236125,1726,27
24031705602,0.648318043,Census Tract 7056.02; Montgomery County; Maryland,1443,1173,888,270,9,0,0,0,2023,556,537,7,3563,100,1068,382,133261,2013,14
24031705701,0.577575758,Census Tract 7057.01; Montgomery County; Maryland,1496,1087,938,256,124,71,0,10,2081,1274,163,56,2847,33,941,121,190729,2097,196
24031705702,0.647090959,Census Tract 7057.02; Montgomery County; Maryland,1533,1151,998,346,50,0,0,0,1948,1121,28,89,3190,50,1061,306,217778,1967,162
24031705800,0.621517965,Census Tract 7058; Montgomery County; Maryland,2139,1778,859,274,25,0,0,0,3247,1996,76,14,4178,118,1269,576,247375,3267,132
24031705901,0.571223022,Census Tract 7059.01; Montgomery County; Maryland,1500,1066,1202,232,23,0,0,7,2000,1080,52,10,3088,169,833,433,250001,2022,126
24031705902,0.593090798,Census Tract 7059.02; Montgomery County; Maryland,1591,1189,1059,199,39,0,0,0,2053,1335,31,40,2930,66,758,270,250001,2100,49
24031705903,0.579680697,Census Tract 7059.03; Montgomery County; Maryland,1861,1235,1614,358,77,0,10,3,2308,1280,152,26,3345,41,915,397,250001,2343,34
24031706005,0.501054296,Census Tract 7060.05; Montgomery County; Maryland,1623,1023,1224,166,54,0,0,0,2112,1400,59,0,3247,52,820,318,250001,2082,112
24031706007,0.524678837,Census Tract 7060.07; Montgomery County; Maryland,2701,1750,2143,263,11,0,0,0,3442,2311,201,0,5038,170,1263,702,250001,3458,76
24031706008,0.52896273,Census Tract 7060.08; Montgomery County; Maryland,2060,1519,1388,247,76,55,0,0,2330,1442,73,0,3798,80,1144,407,250001,2366,75
24031706009,0.539747064,Census Tract 7060.09; Montgomery County; Maryland,1972,1407,1375,355,93,0,0,0,2257,1453,43,0,3465,100,1025,428,250001,2311,143
24031706010,0.548652353,Census Tract 7060.10; Montgomery County; Maryland,836,532,992,265,20,0,0,0,1378,760,71,0,2077,94,541,222,188382,1425,17
24031706011,0.574915418,Census Tract 7060.11; Montgomery County; Maryland,2258,1526,1682,147,19,6,0,0,2792,1687,191,0,3936,76,1274,430,250001,2810,41
24031706012,0.433833561,Census Tract 7060.12; Montgomery County; Maryland,1146,555,1444,236,8,0,0,0,1821,1164,173,29,2783,300,575,145,76216,1832,268
24031706013,0.559780313,Census Tract 7060.13; Montgomery County; Maryland,999,598,979,172,7,0,0,0,1342,882,80,0,1945,58,479,166,219821,1353,15
24033800102,0.450426439,Census Tract 8001.02; Prince George's County; Maryland,1237,960,587,0,0,0,0,0,1663,1215,30,0,2181,414,246,59,71477,1674,74
24033800103,0.32037037,Census Tract 8001.03; Prince George's County; Maryland,763,354,854,24,24,0,0,12,1347,1052,28,0,1406,339,253,14,78536,1396,74
24033800105,0.39180134,Census Tract 8001.05; Prince George's County; Maryland,1334,828,1079,15,0,0,0,0,1949,1601,110,0,2565,412,361,36,93779,1954,159
24033800106,0.471671388,Census Tract 8001.06; Prince George's County; Maryland,1020,665,752,12,0,0,0,0,1671,1280,67,52,2103,242,361,68,112330,1681,339
24033800108,0.325912734,Census Tract 8001.08; Prince George's County; Maryland,1087,531,1163,0,0,0,0,0,2095,1650,152,0,2547,449,514,138,80550,2037,119
24033800109,0.31887456,Census Tract 8001.09; Prince George's County; Maryland,1641,862,1489,6,6,0,0,0,2322,1968,96,27,2751,559,165,82,91127,2317,140
24033800203,0.527303754,Census Tract 8002.03; Prince George's County; Maryland,1828,1253,1144,109,49,24,0,0,2531,2028,110,14,3492,679,556,42,154817,2671,96
24033800206,0.388470234,Census Tract 8002.06; Prince George's County; Maryland,1530,894,1316,14,4,0,0,0,2457,1672,274,6,2977,433,637,70,93250,2444,187
24033800209,0.261221945,Census Tract 8002.09; Prince George's County; Maryland,1258,534,1498,11,0,0,0,0,2128,1837,71,20,2515,589,176,51,54730,2139,150
24033800210,0.259934853,Census Tract 8002.10; Prince George's County; Maryland,986,521,860,0,0,0,0,0,1844,1428,125,0,2202,653,158,15,71488,1895,72
24033800211,0.372068786,Census Tract 8002.11; Prince George's County; Maryland,1059,616,885,14,2,0,0,0,1557,1404,118,0,2114,404,330,44,69792,1532,51
24033800212,0.486217675,Census Tract 8002.12; Prince George's County; Maryland,2357,1418,2082,85,20,0,0,0,3621,2483,91,0,5366,596,1285,165,128520,3550,146
24033800213,0.405649038,Census Tract 8002.13; Prince George's County; Maryland,1352,950,1026,35,0,0,0,0,2318,1793,73,0,2718,352,465,117,95732,2360,149
24033800216,0.458346735,Census Tract 8002.16; Prince George's County; Maryland,1609,1066,1048,26,0,0,0,0,2443,1777,175,0,2982,504,690,196,146799,2505,121
24033800217,0.419206237,Census Tract 8002.17; Prince George's County; Maryland,1765,1469,753,34,29,0,0,0,2142,1860,17,0,3249,587,407,68,102745,2203,126
24033800218,0.343729481,Census Tract 8002.18; Prince George's County; Maryland,2266,1352,2426,26,8,8,0,0,3729,2808,158,0,4090,728,513,56,80500,3727,182
24033800401,0.55738523,Census Tract 8004.01; Prince George's County; Maryland,1013,844,318,12,6,6,0,0,1323,990,16,0,1980,450,305,44,140714,1323,112
24033800402,0.503500269,Census Tract 8004.02; Prince George's County; Maryland,1666,1399,566,17,0,0,0,0,2624,1785,181,16,3849,647,668,62,122898,2666,97
24033800403,0.540812899,Census Tract 8004.03; Prince George's County; Maryland,1527,1216,597,7,7,0,0,0,2067,1646,50,0,2637,379,529,128,167279,2045,141
24033800408,0.477927063,Census Tract 8004.08; Prince George's County; Maryland,2912,2125,1588,25,15,0,0,0,3728,3125,94,0,5046,1055,863,28,133603,3845,342
24033800409,0.495299647,Census Tract 8004.09; Prince George's County; Maryland,2389,1742,1477,42,17,0,0,0,3955,2621,222,0,4546,722,587,199,145052,4121,245
24033800410,0.482686498,Census Tract 8004.10; Prince George's County; Maryland,2351,1865,1117,71,22,15,0,0,3161,2154,150,0,3593,494,672,151,158750,3152,224
24033800411,0.461379717,Census Tract 8004.11; Prince George's County; Maryland,1413,857,1453,43,0,0,0,0,1925,1267,191,0,3115,500,502,104,131893,1937,133
24033800412,0.358760429,Census Tract 8004.12; Prince George's County; Maryland,1572,732,2055,42,0,0,0,0,2192,1857,142,0,3071,586,301,71,94345,2262,168
24033800413,0.362850972,Census Tract 8004.13; Prince George's County; Maryland,1389,663,1727,0,0,0,0,0,2307,1848,106,0,3244,630,326,53,98113,2365,248
24033800504,0.516446444,Census Tract 8005.04; Prince George's County; Maryland,1753,1469,679,59,35,10,0,0,2402,1943,58,0,3190,633,594,76,135486,2471,91
24033800505,0.533435426,Census Tract 8005.05; Prince George's County; Maryland,943,783,324,7,0,0,0,0,1292,980,48,0,1890,350,343,34,133571,1330,37
24033800507,0.471374046,Census Tract 8005.07; Prince George's County; Maryland,1322,1238,225,22,0,0,0,0,1611,1259,110,0,2173,536,575,118,141000,1574,113
24033800511,0.484205075,Census Tract 8005.11; Prince George's County; Maryland,1868,1420,957,58,38,0,0,0,3177,2170,143,0,3880,680,669,36,129722,3230,129
24033800513,0.510895884,Census Tract 8005.13; Prince George's County; Maryland,2476,2103,880,94,84,0,0,0,3483,2403,230,0,4849,828,1118,12,153375,3496,209
24033800514,0.506066214,Census Tract 8005.14; Prince George's County; Maryland,2290,1806,1250,20,20,0,0,0,4024,2677,302,0,4382,357,935,295,186705,4003,86
24033800515,0.463945578,Census Tract 8005.15; Prince George's County; Maryland,1515,1163,839,38,15,0,0,0,2390,1766,175,0,3495,899,421,89,118060,2696,208
24033800516,0.48434553,Census Tract 8005.16; Prince George's County; Maryland,1403,1074,603,50,13,0,0,0,2011,1605,91,0,2858,468,670,142,104507,2127,222
24033800517,0.525662252,Census Tract 8005.17; Prince George's County; Maryland,2014,1808,530,32,0,0,0,0,2873,2047,194,0,4010,514,722,206,181181,2947,223
24033800518,0.553489703,Census Tract 8005.18; Prince George's County; Maryland,1404,1097,642,7,7,0,0,7,2146,1501,110,0,2648,179,860,122,214350,2155,122
24033800519,0.501395349,Census Tract 8005.19; Prince George's County; Maryland,1432,1203,664,25,25,0,0,0,2309,1696,85,0,2886,634,425,61,158553,2327,78
24033800520,0.452480574,Census Tract 8005.20; Prince George's County; Maryland,682,516,383,16,0,0,0,0,1189,937,44,0,1562,277,238,18,85227,1251,57
24033800521,0.540719002,Census Tract 8005.21; Prince George's County; Maryland,2210,1725,1035,0,0,0,0,0,2952,2325,169,0,5427,829,1461,199,108044,3009,294
24033800522,0.557283402,Census Tract 8005.22; Prince George's County; Maryland,1888,1478,769,0,0,0,0,0,2497,1655,113,0,2848,30,801,237,183276,2499,86
24033800605,0.504387206,Census Tract 8006.05; Prince George's County; Maryland,2562,2426,264,9,5,3,0,0,2291,1907,126,0,3533,926,356,109,117872,2410,122
24033800606,0.438926941,Census Tract 8006.06; Prince George's County; Maryland,1476,1205,427,19,19,0,0,0,2657,2004,280,0,3190,493,573,138,108365,2640,204
24033800607,0.497940773,Census Tract 8006.07; Prince George's County; Maryland,2656,2260,749,36,11,0,0,0,3740,2665,238,0,4645,683,705,113,166597,3718,137
24033800608,0.537444934,Census Tract 8006.08; Prince George's County; Maryland,2832,2591,721,21,0,0,0,0,4459,2897,357,0,5368,455,1473,150,187795,4358,442
24033800609,0.415226064,Census Tract 8006.09; Prince George's County; Maryland,1278,1104,345,20,0,0,0,0,1941,1478,114,0,2722,536,245,43,97330,1949,103
24033800701,0.529472141,Census Tract 8007.01; Prince George's County; Maryland,3125,2644,1059,18,0,0,0,0,5288,3864,376,0,6602,788,1408,83,178026,5279,333
24033800704,0.43888474,Census Tract 8007.04; Prince George's County; Maryland,1761,1634,394,5,5,0,0,0,3012,2272,141,0,3524,817,405,21,107964,3077,100
24033800705,0.486486486,Census Tract 8007.05; Prince George's County; Maryland,1822,1730,186,18,0,0,0,0,2765,1949,102,0,3624,1084,612,19,143347,2772,171
24033800706,0.520424072,Census Tract 8007.06; Prince George's County; Maryland,1414,1261,576,29,10,0,0,0,1716,1181,86,0,2840,512,358,28,137042,1747,88
24033800707,0.510223341,Census Tract 8007.07; Prince George's County; Maryland,1209,994,526,16,16,0,0,0,1675,1253,11,0,2643,557,447,69,119861,1665,20
24033800800,0.473579262,Census Tract 8008; Prince George's County; Maryland,1571,1502,133,24,7,0,0,0,1856,1457,36,0,2667,794,400,44,166111,1807,162
24033800900,0.435237329,Census Tract 8009; Prince George's County; Maryland,610,603,43,15,0,0,0,0,742,528,16,0,1199,349,139,0,103529,750,15
24033801003,0.415728036,Census Tract 8010.03; Prince George's County; Maryland,2184,2015,462,50,17,0,0,0,3177,2587,77,0,4082,1007,815,0,147146,3107,183
24033801004,0.504030633,Census Tract 8010.04; Prince George's County; Maryland,2000,1814,455,18,0,0,0,0,2809,1894,164,0,3888,832,438,15,146618,2869,187
24033801005,0.495768496,Census Tract 8010.05; Prince George's County; Maryland,1732,1644,219,0,0,0,0,0,1907,1678,67,0,2803,640,476,11,116649,2009,157
24033801006,0.474417098,Census Tract 8010.06; Prince George's County; Maryland,1623,1252,1135,0,0,0,0,0,2659,2143,57,0,3496,650,473,31,143750,2664,284
24033801105,0.164383562,Census Tract 8011.05; Prince George's County; Maryland,502,453,107,6,0,0,0,0,700,581,10,0,701,66,67,27,85083,348,13
24033801106,0.313471503,Census Tract 8011.06; Prince George's County; Maryland,420,409,49,13,0,0,0,0,582,479,24,14,782,23,126,1,83514,197,15
24033801207,0.438854919,Census Tract 8012.07; Prince George's County; Maryland,1888,1766,227,0,0,0,0,0,2442,1973,84,0,3415,856,405,25,130750,2452,142
24033801208,0.458813109,Census Tract 8012.08; Prince George's County; Maryland,1901,1846,133,11,0,0,0,0,2954,2020,426,0,3698,924,513,60,130083,2906,137
24033801209,0.436040044,Census Tract 8012.09; Prince George's County; Maryland,1616,1401,520,9,9,0,0,0,2073,1590,164,0,2988,574,363,36,111250,2080,88
24033801210,0.433712704,Census Tract 8012.10; Prince George's County; Maryland,2054,1583,776,70,0,0,0,0,2404,2006,108,0,3430,1087,314,59,92875,2401,79
24033801211,0.417559769,Census Tract 8012.11; Prince George's County; Maryland,1259,987,573,0,0,0,0,0,1899,1220,195,28,2376,601,174,21,137604,1913,93
24033801212,0.434834595,Census Tract 8012.12; Prince George's County; Maryland,1688,1518,370,12,0,0,0,0,1961,1548,186,0,2559,831,242,18,130245,1968,165
24033801213,0.431729055,Census Tract 8012.13; Prince George's County; Maryland,1623,1337,581,18,18,0,0,0,1824,1376,154,0,2749,797,207,48,102566,1874,136
24033801214,0.426764314,Census Tract 8012.14; Prince George's County; Maryland,1633,1423,429,57,0,0,0,0,1991,1540,117,0,2942,931,133,47,109917,1991,120
24033801215,0.446086957,Census Tract 8012.15; Prince George's County; Maryland,1090,916,375,5,0,0,0,0,1726,1421,62,0,2076,447,177,116,160661,1726,81
24033801216,0.418414504,Census Tract 8012.16; Prince George's County; Maryland,1452,1111,738,0,0,0,0,0,1850,1354,114,15,2903,886,337,23,99821,1868,141
24033801217,0.422564821,Census Tract 8012.17; Prince George's County; Maryland,1764,1447,806,106,0,0,0,0,1948,1368,97,0,3136,1054,209,28,141875,1979,169
24033801302,0.47787194,Census Tract 8013.02; Prince George's County; Maryland,1344,1319,66,0,0,0,0,0,1601,1019,46,0,1999,178,441,61,134313,1652,130
24033801305,0.449838883,Census Tract 8013.05; Prince George's County; Maryland,2569,2062,1048,37,22,22,0,0,3028,2096,246,0,4919,980,786,13,153958,3108,262
24033801307,0.516693679,Census Tract 8013.07; Prince George's County; Maryland,1592,1181,835,36,0,0,0,0,1974,1598,64,0,2951,436,485,46,160625,1995,13
24033801308,0.452315135,Census Tract 8013.08; Prince George's County; Maryland,1398,1195,453,0,0,0,0,0,1894,1419,148,0,2633,578,339,63,138716,1874,64
24033801309,0.530066041,Census Tract 8013.09; Prince George's County; Maryland,1486,1344,392,85,26,19,0,7,2168,1605,98,0,3026,333,612,36,177009,2162,110
24033801310,0.487368421,Census Tract 8013.10; Prince George's County; Maryland,2658,2115,1317,0,0,0,0,0,3512,2493,83,0,5078,715,471,153,146875,3586,429
24033801311,0.474886536,Census Tract 8013.11; Prince George's County; Maryland,2754,2609,575,18,0,0,0,0,3999,3137,199,0,4985,776,982,81,175357,3982,364
24033801312,0.418638515,Census Tract 8013.12; Prince George's County; Maryland,2044,1276,1351,7,7,7,0,0,2516,2165,68,0,3751,727,492,84,121818,2495,319
24033801313,0.467756184,Census Tract 8013.13; Prince George's County; Maryland,1333,968,636,0,0,0,0,0,1779,1243,136,0,2458,744,209,14,130139,1779,154
24033801404,0.410332103,Census Tract 8014.04; Prince George's County; Maryland,2455,1634,1829,29,0,0,0,0,3768,2827,240,0,4633,666,784,72,127584,3770,175
24033801405,0.316444826,Census Tract 8014.05; Prince George's County; Maryland,1751,1190,1225,0,0,0,0,0,2107,1694,157,0,2946,690,130,0,81184,2097,74
24033801406,0.35967433,Census Tract 8014.06; Prince George's County; Maryland,1077,810,447,0,0,0,0,0,1751,1149,229,0,2367,349,186,0,88370,1751,175
24033801407,0.421831439,Census Tract 8014.07; Prince George's County; Maryland,2725,1985,1350,0,0,0,0,0,3712,2810,230,0,5106,590,747,0,135909,3842,214
24033801408,0.342363382,Census Tract 8014.08; Prince George's County; Maryland,1189,1004,342,0,0,0,0,0,1689,1188,199,0,2394,549,222,46,89806,1749,189
24033801409,0.336688475,Census Tract 8014.09; Prince George's County; Maryland,956,768,430,0,0,0,0,0,1276,893,154,0,2007,584,76,9,82045,1275,128
24033801410,0.461268976,Census Tract 8014.10; Prince George's County; Maryland,1526,1116,896,0,0,0,0,0,1864,1363,117,0,2818,736,323,30,158269,1987,105
24033801411,0.398695475,Census Tract 8014.11; Prince George's County; Maryland,1191,843,847,75,63,0,0,0,1814,1407,150,0,2445,590,140,35,127974,1915,87
24033801500,0.355979787,Census Tract 8015; Prince George's County; Maryland,879,534,618,16,16,0,0,11,1061,893,40,0,1694,353,117,0,97143,1066,165
24033801600,0.231086657,Census Tract 8016; Prince George's County; Maryland,908,816,355,15,0,0,0,0,1471,1069,189,0,1777,601,47,12,75888,1481,42
24033801701,0.332323997,Census Tract 8017.01; Prince George's County; Maryland,1561,1385,258,0,0,0,0,0,2215,1668,327,0,3188,1020,142,20,66793,2300,254
24033801702,0.274172185,Census Tract 8017.02; Prince George's County; Maryland,1115,882,382,0,0,0,0,0,1998,1421,264,0,2638,1138,94,11,69080,2025,271
24033801704,0.244351194,Census Tract 8017.04; Prince George's County; Maryland,1901,1637,407,0,0,0,0,0,2919,1736,630,0,3896,1549,314,25,61795,2938,227
24033801707,0.264214047,Census Tract 8017.07; Prince George's County; Maryland,1750,1108,1315,48,0,0,0,0,3213,2396,594,0,3812,970,271,15,73611,3225,248
24033801709,0.321346845,Census Tract 8017.09; Prince George's County; Maryland,1703,1375,1140,26,0,0,0,0,2542,1907,206,52,3990,1469,291,18,79231,2570,333
24033801801,0.288533835,Census Tract 8018.01; Prince George's County; Maryland,504,431,319,47,0,0,0,0,992,668,245,0,1335,397,99,6,56349,1012,100
24033801802,0.300856095,Census Tract 8018.02; Prince George's County; Maryland,1418,1258,293,0,0,0,0,0,1977,1420,375,0,2769,928,357,41,74936,2006,204
24033801807,0.321026723,Census Tract 8018.07; Prince George's County; Maryland,1507,1346,234,1,0,0,0,0,2443,1368,566,0,3138,759,221,33,66842,2443,428
24033801808,0.329571106,Census Tract 8018.08; Prince George's County; Maryland,1266,1172,239,30,0,0,0,0,1676,1202,234,0,2526,643,215,46,66250,1732,248
24033801809,0.361290323,Census Tract 8018.09; Prince George's County; Maryland,1893,1645,445,4,4,0,0,0,2219,1560,437,0,3524,1262,164,17,57458,2156,184
24033801901,0.443254818,Census Tract 8019.01; Prince George's County; Maryland,1947,1656,584,28,0,0,0,0,2416,1839,148,0,3761,883,402,0,133929,2496,181
24033801904,0.373339048,Census Tract 8019.04; Prince George's County; Maryland,1489,1218,384,0,0,0,0,0,1775,1374,164,0,2421,742,143,46,108438,1865,25
24033801905,0.385765983,Census Tract 8019.05; Prince George's County; Maryland,2758,2528,700,24,24,0,0,0,4358,3122,677,0,5316,1310,861,52,109469,4352,135
24033801906,0.295488722,Census Tract 8019.06; Prince George's County; Maryland,634,581,84,3,0,0,0,0,966,789,110,0,1232,466,83,6,84213,975,75
24033801907,0.36381631,Census Tract 8019.07; Prince George's County; Maryland,1203,1136,186,0,0,0,0,0,1487,977,278,0,2903,1109,168,11,56355,1524,76
24033801908,0.241274659,Census Tract 8019.08; Prince George's County; Maryland,1439,1343,150,0,0,0,0,0,2256,1602,504,0,2586,1181,47,0,76081,2304,116
24033802001,0.260786802,Census Tract 8020.01; Prince George's County; Maryland,2136,1944,463,1,0,0,0,0,2295,1285,388,0,3573,1142,83,26,63702,2441,222
24033802002,0.366688611,Census Tract 8020.02; Prince George's County; Maryland,1654,1493,386,79,78,0,0,0,2303,1779,168,0,3294,1240,384,0,104875,2331,351
24033802103,0.378787879,Census Tract 8021.03; Prince George's County; Maryland,982,904,132,0,0,0,0,0,1425,1097,97,0,2011,496,222,17,76250,1475,39
24033802104,0.316838488,Census Tract 8021.04; Prince George's County; Maryland,561,460,228,22,0,0,0,0,935,629,159,0,1435,328,100,17,56449,946,76
24033802106,0.236196319,Census Tract 8021.06; Prince George's County; Maryland,1593,1280,587,0,0,0,0,0,2763,1687,647,0,3237,975,177,0,67390,2769,147
